x[1]= 0.559547
x[2]= 0.563779
x[3]= 0.498204
x[4]= 0.121608
x[5]= 0.603225
x[6]= -0.547397
x[7]= 1.67696
x[8]= 0.891925
x[9]= 1.60494
x[10]= -0.2207
x[11]= 1.61167
x[12]= -0.91026
x[13]= 3.00394
x[14]= 1.08108
x[15]= 2.98951
x[16]= 0.263773
x[17]= 3.00288
x[18]= -1.05592
x[19]= 4.50447
x[20]= 1.14363
x[21]= 4.4198
x[22]= -0.272024
x[23]= 4.40609
x[24]= -1.10081
